event_id,user_id,event_type,event_ts,lesson_id,platform
188991,2406,streak_extended,2025-10-11T03:24:00,,ios
217286,2809,streak_extended,2025-11-02T00:56:00,,android
168375,2133,lesson_started,2025-11-07T16:35:00,20.0,web
189082,2407,streak_extended,2025-10-25T23:26:00,,ios
153406,1955,lesson_started,2025-10-17T13:08:00,103.0,web
117350,1512,lesson_started,2025-09-18T02:26:00,107.0,android
176098,2241,lesson_started,2025-10-24T21:48:00,131.0,android
215553,2788,lesson_started,2025-11-09T19:19:00,19.0,android
123157,1580,streak_extended,2025-09-15T01:14:00,,ios
256629,3723,streak_extended,2025-11-21T17:17:00,,ios
29592,383,lesson_started,2025-07-10T06:04:00,51.0,android
167954,2130,lesson_started,2025-09-29T03:16:00,186.0,android
192275,2456,lesson_started,2025-10-20T17:40:00,19.0,ios
43156,558,app_opened,2025-07-18T01:45:00,,web
107928,1384,lesson_completed,2025-08-30T10:23:00,170.0,android
175225,2227,lesson_completed,2025-10-08T17:07:00,166.0,ios
219310,2837,streak_extended,2025-11-08T14:46:00,,ios
130941,1670,lesson_completed,2025-09-21T22:25:00,39.0,
85504,1107,lesson_started,2025-08-20T23:20:00,72.0,web
6601,85,streak_extended,2025-07-15T14:30:00,,web
138615,1771,app_opened,2025-09-21T10:14:00,,ios
19478,247,app_opened,2025-07-05T21:08:00,,android
12157,154,streak_extended,2025-06-17T12:48:00,,ios
35044,450,lesson_started,2025-07-16T16:54:00,81.0,
191064,2438,streak_extended,2025-10-08T16:47:00,,web
209870,2699,streak_extended,2025-11-01T07:35:00,,ios
118869,1527,lesson_started,2025-09-04T12:25:00,70.0,ios
165038,2096,streak_extended,2025-10-13T14:11:00,,ios
118683,1524,lesson_started,2025-08-31T22:41:00,123.0,ios
244270,3277,lesson_completed,2025-11-09T16:57:00,99.0,web
30159,392,lesson_completed,2025-07-08T21:05:00,120.0,ios
247418,3365,lesson_started,2025-11-22T14:07:00,88.0,ios
228280,2969,streak_extended,2025-10-26T01:51:00,,android
189512,2413,app_opened,2025-10-15T06:32:00,,ios
63939,844,lesson_started,2025-08-30T02:45:00,129.0,ios
72852,957,lesson_completed,2025-08-08T03:35:00,4.0,ios
257308,3766,lesson_completed,2025-11-22T13:18:00,74.0,android
42748,550,lesson_started,2025-08-08T13:33:00,77.0,ios
50355,651,lesson_completed,2025-08-25T04:04:00,30.0,android
34058,440,streak_extended,2025-08-10T02:05:00,,android
103279,1321,lesson_started,2025-08-18T06:49:00,114.0,ios
74063,970,lesson_started,2025-08-22T07:28:00,145.0,ios
7145,93,signup,2025-06-08T14:46:00,,ios
55880,741,lesson_completed,2025-08-07T22:31:00,114.0,android
150544,1921,app_opened,2025-10-09T00:10:00,,android
82746,1074,app_opened,2025-08-11T20:31:00,,android
234865,3087,lesson_started,2025-11-04T13:36:00,35.0,ios
54542,721,lesson_started,2025-07-19T15:54:00,26.0,ios
188994,2406,lesson_completed,2025-10-18T05:18:00,199.0,ios
200931,2585,lesson_started,2025-10-25T18:31:00,77.0,ios
109952,1409,lesson_completed,2025-09-12T20:23:00,172.0,android
220120,2847,lesson_completed,2025-10-28T08:22:00,114.0,web
67343,888,lesson_completed,2025-08-03T09:03:00,158.0,android
174371,2213,app_opened,2025-10-24T21:15:00,,android
11938,150,streak_extended,2025-06-23T10:28:00,,ios
129291,1654,lesson_completed,2025-09-20T14:49:00,35.0,ios
110824,1422,lesson_completed,2025-09-04T18:08:00,65.0,ios
156694,1991,lesson_completed,2025-10-03T09:24:00,38.0,web
7340,94,streak_extended,2025-06-26T07:30:00,,web
120709,1549,lesson_started,2025-09-27T12:40:00,129.0,ios
169845,2155,app_opened,2025-10-02T12:04:00,,ios
74034,970,lesson_completed,2025-08-16T08:56:00,8.0,web
17117,217,lesson_started,2025-06-29T21:19:00,127.0,web
88701,1145,lesson_started,2025-08-23T15:03:00,50.0,web
248495,3395,lesson_started,2025-11-09T11:08:00,46.0,android
179951,2290,lesson_completed,2025-09-30T07:40:00,26.0,ios
48976,636,lesson_completed,2025-08-01T04:42:00,135.0,ios
174817,2220,lesson_completed,2025-10-26T08:15:00,124.0,web
82588,1071,streak_extended,2025-08-16T21:33:00,,android
82572,1071,lesson_completed,2025-08-20T22:19:00,102.0,android
44207,571,lesson_started,2025-08-01T10:00:00,11.0,android
56466,745,lesson_completed,2025-08-10T10:35:00,10.0,ios
235514,3101,lesson_started,2025-11-09T20:51:00,21.0,web
36590,467,lesson_started,2025-07-26T18:58:00,122.0,ios
133467,1703,lesson_completed,2025-09-22T21:21:00,55.0,ios
121870,1563,lesson_started,2025-09-01T14:19:00,85.0,android
190476,2429,lesson_completed,2025-10-18T16:46:00,98.0,ios
203745,2620,lesson_started,2025-10-20T01:57:00,174.0,web
128629,1648,lesson_started,2025-09-18T18:17:00,170.0,android
35008,450,lesson_completed,2025-07-14T15:43:00,129.0,android
133591,1703,lesson_started,2025-10-02T20:12:00,171.0,ios
133769,1705,lesson_completed,2025-10-24T15:43:00,3.0,web
196846,2531,streak_extended,2025-10-26T22:18:00,,android
259268,3935,app_opened,2025-11-27T01:39:00,,android
217725,2814,lesson_completed,2025-10-20T03:56:00,178.0,ios
98918,1269,lesson_completed,2025-09-18T16:38:00,183.0,android
44738,578,lesson_started,2025-07-31T12:31:00,9.0,android
146118,1861,lesson_completed,2025-09-18T11:38:00,123.0,android
47674,621,lesson_started,2025-07-29T05:44:00,124.0,android
164150,2086,app_opened,2025-10-13T01:34:00,,ios
84205,1092,lesson_completed,2025-08-21T21:31:00,178.0,android
229955,2999,streak_extended,2025-10-30T22:27:00,,ios
93503,1205,lesson_started,2025-08-27T11:39:00,8.0,android
120832,1551,lesson_completed,2025-09-16T04:38:00,157.0,android
133308,1702,app_opened,2025-09-22T12:50:00,,android
69512,914,lesson_completed,2025-08-06T15:37:00,95.0,ios
3094,37,lesson_completed,2025-07-04T11:21:00,159.0,android
185411,2357,lesson_completed,2025-10-21T02:01:00,9.0,web
241491,3219,lesson_started,2025-11-16T07:27:00,127.0,android
163293,2073,lesson_started,2025-10-15T16:02:00,180.0,ios
21011,263,lesson_started,2025-07-05T12:42:00,136.0,ios
80708,1051,lesson_completed,2025-09-18T20:07:00,3.0,android
54203,714,streak_extended,2025-07-23T18:21:00,,web
238616,3161,lesson_started,2025-11-09T14:44:00,115.0,android
136329,1737,lesson_started,2025-09-11T19:57:00,182.0,web
142193,1812,app_opened,2025-10-06T20:57:00,,web
173781,2205,app_opened,2025-10-16T13:09:00,,ios
159209,2023,lesson_started,2025-09-29T12:25:00,167.0,web
120367,1545,lesson_started,2025-09-02T09:53:00,4.0,web
34539,446,lesson_completed,2025-07-04T14:20:00,189.0,android
206269,2652,streak_extended,2025-11-02T14:54:00,,web
98772,1269,lesson_completed,2025-09-11T15:08:00,24.0,
217929,2818,lesson_started,2025-11-03T18:27:00,98.0,ios
160868,2040,lesson_started,2025-10-13T17:12:00,82.0,ios
238679,3162,app_opened,2025-11-24T15:27:00,,android
80262,1046,lesson_completed,2025-08-28T14:32:00,3.0,web
26741,344,lesson_started,2025-07-06T16:14:00,10.0,ios
49349,639,lesson_completed,2025-07-29T00:38:00,89.0,android
241586,3221,app_opened,2025-11-06T06:04:00,,android
236853,3131,lesson_completed,2025-11-10T20:34:00,125.0,web
196573,2527,lesson_started,2025-10-15T22:41:00,136.0,ios
12574,163,streak_extended,2025-06-13T18:41:00,,ios
161170,2045,lesson_completed,2025-10-05T19:15:00,29.0,web
153975,1961,app_opened,2025-10-08T01:18:00,,android
233302,3051,app_opened,2025-11-09T04:14:00,,android
259154,3922,app_opened,2025-11-29T02:37:00,,ios
251659,3499,streak_extended,2025-11-27T21:50:00,,android
243331,3256,app_opened,2025-11-10T20:22:00,,ios
133875,1707,lesson_completed,2025-09-23T20:17:00,94.0,android
92080,1191,lesson_started,2025-08-27T10:55:00,30.0,ios
233347,3052,lesson_completed,2025-10-28T03:10:00,157.0,ios
48483,627,lesson_completed,2025-08-26T03:29:00,179.0,android
157649,2003,lesson_started,2025-10-15T20:53:00,196.0,android
133127,1698,lesson_started,2025-10-11T11:47:00,166.0,web
59210,787,lesson_started,2025-07-27T16:15:00,195.0,ios
64752,853,streak_extended,2025-09-03T06:09:00,,android
16729,211,lesson_started,2025-06-16T17:22:00,170.0,ios
49715,643,app_opened,2025-07-31T11:10:00,,android
132801,1695,lesson_completed,2025-09-19T11:12:00,81.0,ios
9266,118,signup,2025-06-10T08:46:00,,ios
24611,314,streak_extended,2025-07-02T10:17:00,,android
201758,2595,lesson_started,2025-11-01T19:50:00,58.0,ios
91612,1184,app_opened,2025-09-24T15:42:00,,android
141797,1810,lesson_started,2025-09-25T18:50:00,159.0,web
135731,1729,app_opened,2025-09-20T15:26:00,,ios
156669,1991,lesson_started,2025-10-05T09:05:00,77.0,ios
183885,2340,app_opened,2025-10-22T20:48:00,,web
182279,2320,lesson_started,2025-10-12T16:06:00,55.0,android
119122,1530,lesson_started,2025-09-19T08:45:00,147.0,web
229957,2999,lesson_started,2025-11-10T00:01:00,180.0,android
182710,2324,lesson_completed,2025-10-15T10:03:00,190.0,web
59243,787,lesson_started,2025-08-14T15:26:00,111.0,ios
190757,2433,lesson_completed,2025-10-14T00:18:00,169.0,web
8533,109,app_opened,2025-06-19T03:33:00,,ios
125043,1600,app_opened,2025-09-16T16:10:00,,ios
234331,3074,lesson_started,2025-11-18T05:40:00,176.0,ios
176239,2243,lesson_started,2025-09-28T16:58:00,79.0,android
223554,2898,lesson_started,2025-11-22T19:50:00,66.0,ios
206114,2651,lesson_completed,2025-10-14T16:43:00,122.0,ios
50440,653,streak_extended,2025-07-14T06:15:00,,android
83516,1081,lesson_started,2025-08-22T19:40:00,87.0,ios
216932,2805,lesson_started,2025-11-18T10:21:00,19.0,web
48612,629,lesson_started,2025-07-27T23:10:00,53.0,ios
62856,834,lesson_started,2025-08-01T08:35:00,84.0,ios
126450,1617,streak_extended,2025-09-26T21:59:00,,ios
75393,986,lesson_started,2025-08-08T22:50:00,28.0,android
255768,3670,lesson_started,2025-11-26T13:36:00,100.0,web
241798,3225,app_opened,2025-11-13T18:10:00,,ios
184494,2346,lesson_started,2025-10-02T03:41:00,105.0,web
132118,1684,app_opened,2025-09-20T04:54:00,,web
232995,3045,lesson_completed,2025-10-31T07:45:00,148.0,ios
209940,2701,lesson_completed,2025-10-18T04:50:00,117.0,ios
130948,1670,streak_extended,2025-09-21T19:38:00,,
19789,251,lesson_started,2025-07-13T05:18:00,191.0,ios
96106,1237,lesson_completed,2025-09-08T09:21:00,91.0,ios
164807,2094,streak_extended,2025-10-11T18:10:00,,ios
168255,2133,streak_extended,2025-09-28T13:38:00,,android
3043,37,app_opened,2025-07-29T10:18:00,,ios
173685,2204,lesson_completed,2025-10-05T12:55:00,2.0,ios
111994,1441,lesson_completed,2025-09-14T09:46:00,190.0,ios
244942,3295,lesson_started,2025-11-18T04:10:00,163.0,android
179596,2285,lesson_started,2025-11-19T10:44:00,18.0,ios
60086,797,lesson_completed,2025-08-12T06:39:00,112.0,web
170640,2166,lesson_started,2025-09-25T12:05:00,187.0,web
157124,1997,lesson_completed,2025-09-25T16:31:00,100.0,ios
26351,341,streak_extended,2025-07-13T16:46:00,,ios
83326,1080,streak_extended,2025-08-18T02:59:00,,android
179127,2279,lesson_completed,2025-10-13T11:32:00,103.0,ios
32910,431,lesson_completed,2025-07-13T04:04:00,87.0,ios
80260,1046,app_opened,2025-08-28T12:29:00,,web
140966,1801,lesson_started,2025-10-01T08:49:00,168.0,ios
213119,2747,streak_extended,2025-10-20T10:18:00,,android
148345,1896,lesson_completed,2025-09-25T02:00:00,58.0,ios
213421,2750,lesson_started,2025-11-01T12:40:00,104.0,ios
219454,2839,streak_extended,2025-10-30T15:57:00,,ios
228145,2967,lesson_started,2025-10-28T17:42:00,178.0,ios
220737,2854,lesson_completed,2025-11-13T23:55:00,126.0,ios
180035,2291,lesson_started,2025-10-03T08:58:00,13.0,ios
70221,922,app_opened,2025-08-19T19:39:00,,android
259352,3945,lesson_completed,2025-11-28T14:09:00,159.0,android
26225,340,lesson_started,2025-07-20T12:34:00,114.0,ios
90455,1167,app_opened,2025-08-27T16:19:00,,android
22239,283,lesson_started,2025-07-09T06:30:00,61.0,android
178850,2275,lesson_completed,2025-10-23T10:24:00,178.0,ios
43667,565,lesson_started,2025-07-22T23:48:00,124.0,ios
256990,3743,lesson_started,2025-11-21T12:16:00,191.0,android
97578,1254,streak_extended,2025-09-13T13:03:00,,android
2058,26,app_opened,2025-06-12T07:10:00,,
95056,1224,lesson_started,2025-08-27T03:57:00,195.0,ios
42917,553,lesson_started,2025-07-17T02:41:00,99.0,web
101779,1303,lesson_started,2025-09-01T05:45:00,124.0,android
60248,801,lesson_completed,2025-08-18T15:58:00,190.0,ios
68621,903,lesson_started,2025-08-05T19:28:00,82.0,android
120006,1539,lesson_completed,2025-09-12T17:33:00,52.0,web
152107,1940,lesson_completed,2025-09-15T21:18:00,39.0,ios
58111,772,lesson_completed,2025-07-30T16:31:00,25.0,ios
17000,215,lesson_completed,2025-06-25T08:20:00,145.0,ios
31990,421,lesson_started,2025-07-10T15:47:00,110.0,android
28495,368,streak_extended,2025-07-07T22:52:00,,android
139994,1788,lesson_started,2025-09-19T04:24:00,3.0,ios
67061,884,lesson_started,2025-07-27T01:16:00,65.0,android
180903,2305,streak_extended,2025-09-30T00:04:00,,android
192607,2461,lesson_completed,2025-10-21T20:12:00,108.0,ios
162198,2061,lesson_started,2025-09-29T16:57:00,103.0,ios
163363,2075,lesson_started,2025-10-03T13:44:00,12.0,ios
68284,900,lesson_completed,2025-08-17T14:43:00,199.0,ios
9214,117,lesson_started,2025-06-20T09:41:00,178.0,android
184579,2347,app_opened,2025-10-15T22:33:00,,web
197082,2533,lesson_started,2025-10-18T19:39:00,146.0,ios
121514,1559,lesson_started,2025-09-13T09:55:00,124.0,android
114550,1472,lesson_started,2025-09-14T23:53:00,87.0,android
213944,2761,app_opened,2025-10-18T22:49:00,,ios
10288,129,app_opened,2025-06-21T05:27:00,,ios
58752,780,lesson_started,2025-07-30T16:49:00,15.0,ios
54408,718,lesson_started,2025-07-23T03:34:00,100.0,ios
61684,821,lesson_completed,2025-07-29T12:43:00,7.0,ios
50710,657,lesson_started,2025-07-21T02:03:00,48.0,ios
210799,2713,streak_extended,2025-11-09T01:43:00,,ios
168345,2133,lesson_completed,2025-10-11T15:56:00,133.0,ios
133567,1703,streak_extended,2025-10-10T18:27:00,,ios
6730,86,lesson_started,2025-06-24T09:00:00,5.0,android
209619,2697,lesson_started,2025-10-22T19:37:00,35.0,android
76858,1006,lesson_started,2025-08-20T14:58:00,141.0,web
251843,3507,lesson_completed,2025-11-17T16:53:00,93.0,android
249932,3440,app_opened,2025-11-14T16:53:00,,ios
197573,2539,lesson_completed,2025-10-23T17:50:00,13.0,android
224409,2911,lesson_started,2025-11-21T16:46:00,135.0,android
95771,1232,lesson_started,2025-09-27T03:13:00,38.0,ios
209048,2688,lesson_completed,2025-11-03T18:30:00,27.0,ios
248687,3402,lesson_completed,2025-11-13T23:15:00,146.0,ios
11060,138,lesson_completed,2025-06-16T18:18:00,160.0,android
143481,1828,lesson_completed,2025-09-24T19:22:00,127.0,android
17870,227,lesson_started,2025-06-23T05:40:00,111.0,android
64639,853,streak_extended,2025-07-26T06:09:00,,web
128322,1646,lesson_completed,2025-09-28T06:30:00,133.0,ios
87868,1132,lesson_started,2025-08-31T06:56:00,70.0,android
38529,498,app_opened,2025-08-20T18:34:00,,web
9099,114,lesson_completed,2025-06-30T20:13:00,195.0,ios
58258,775,lesson_started,2025-07-21T04:45:00,148.0,web
8347,106,lesson_started,2025-06-22T06:54:00,52.0,ios
34571,446,lesson_started,2025-07-07T16:17:00,175.0,ios
236584,3125,app_opened,2025-11-28T05:44:00,,
18844,239,streak_extended,2025-07-11T12:37:00,,android
86305,1114,lesson_started,2025-08-29T15:34:00,109.0,ios
148318,1896,lesson_started,2025-09-22T00:45:00,101.0,android
242372,3236,app_opened,2025-11-21T08:10:00,,ios
197039,2532,lesson_completed,2025-10-29T05:46:00,167.0,ios
26821,348,lesson_completed,2025-06-26T20:03:00,32.0,ios
13172,168,app_opened,2025-06-20T20:23:00,,android
51009,662,lesson_started,2025-07-31T03:10:00,141.0,ios
81065,1056,lesson_completed,2025-08-13T19:32:00,194.0,android
124884,1599,lesson_started,2025-09-16T17:56:00,61.0,ios
252039,3511,lesson_completed,2025-11-18T12:44:00,185.0,android
239315,3174,streak_extended,2025-11-02T15:55:00,,android
47562,620,lesson_started,2025-07-21T06:55:00,20.0,ios
105545,1349,lesson_started,2025-09-10T22:28:00,186.0,ios
19628,249,streak_extended,2025-08-01T23:15:00,,android
123669,1585,lesson_completed,2025-09-25T00:48:00,95.0,android
127682,1636,streak_extended,2025-09-22T01:55:00,,android
161920,2056,streak_extended,2025-09-20T08:01:00,,android
104070,1329,streak_extended,2025-09-29T16:03:00,,ios
128778,1649,lesson_started,2025-09-17T08:37:00,120.0,android
107117,1371,lesson_started,2025-09-03T19:16:00,195.0,ios
258714,3879,lesson_started,2025-11-26T19:40:00,128.0,android
66754,878,lesson_completed,2025-08-21T10:38:00,118.0,android
151916,1937,signup,2025-09-15T02:47:00,,android
253852,3577,lesson_completed,2025-11-25T11:56:00,145.0,android
76481,1001,lesson_started,2025-08-15T09:31:00,60.0,android
97899,1258,lesson_completed,2025-08-24T05:42:00,101.0,ios
225615,2927,streak_extended,2025-11-06T19:06:00,,android
212494,2739,streak_extended,2025-10-25T17:24:00,,android
202088,2600,lesson_completed,2025-11-05T10:34:00,73.0,ios
189588,2414,lesson_completed,2025-10-13T14:07:00,184.0,ios
170357,2162,lesson_started,2025-09-30T13:02:00,174.0,web
197856,2542,lesson_started,2025-10-22T16:32:00,53.0,ios
105648,1352,lesson_started,2025-09-04T08:51:00,43.0,web
9703,122,lesson_completed,2025-07-03T14:19:00,183.0,android
61507,819,lesson_started,2025-08-22T12:31:00,146.0,ios
228336,2969,lesson_started,2025-11-07T02:07:00,190.0,android
211370,2718,streak_extended,2025-11-01T21:35:00,,android
229181,2983,app_opened,2025-10-27T09:04:00,,android
188822,2402,app_opened,2025-10-21T13:32:00,,ios
174260,2212,app_opened,2025-10-26T19:18:00,,android
7411,96,lesson_started,2025-06-08T12:09:00,185.0,android
62423,828,lesson_started,2025-08-17T06:37:00,106.0,android
203649,2619,lesson_completed,2025-10-26T00:31:00,2.0,android
112293,1443,lesson_started,2025-09-10T02:28:00,82.0,web
20681,259,lesson_started,2025-07-01T09:05:00,136.0,android
178548,2271,lesson_completed,2025-10-23T13:32:00,172.0,web
113788,1465,lesson_started,2025-08-25T20:51:00,52.0,ios
206701,2657,lesson_started,2025-11-22T04:35:00,154.0,android
114469,1472,app_opened,2025-09-06T22:52:00,,android
101245,1296,lesson_started,2025-09-09T02:16:00,84.0,web
238617,3161,lesson_completed,2025-11-09T15:00:00,115.0,android
93735,1207,lesson_completed,2025-09-05T05:36:00,103.0,
233373,3053,lesson_started,2025-11-05T00:22:00,53.0,ios
57406,759,lesson_completed,2025-07-29T15:19:00,126.0,web
108849,1397,lesson_started,2025-08-31T01:19:00,13.0,ios
47701,621,lesson_started,2025-08-02T05:56:00,191.0,ios
237162,3136,lesson_completed,2025-11-17T00:49:00,24.0,android
207072,2662,lesson_started,2025-10-14T12:50:00,149.0,web
10346,129,lesson_started,2025-07-08T08:14:00,57.0,android
115904,1493,lesson_completed,2025-09-11T20:48:00,21.0,ios
205549,2643,lesson_started,2025-10-30T16:28:00,147.0,android
157982,2007,lesson_started,2025-09-28T03:30:00,96.0,android
6865,87,lesson_completed,2025-06-07T22:38:00,88.0,web
33461,436,lesson_completed,2025-07-16T22:43:00,154.0,web
175482,2232,lesson_started,2025-10-10T02:21:00,140.0,android
18601,236,lesson_started,2025-06-27T03:18:00,125.0,android
148303,1896,lesson_started,2025-09-14T01:31:00,162.0,ios
49012,636,lesson_completed,2025-08-02T06:04:00,30.0,android
55695,737,lesson_completed,2025-07-19T09:00:00,44.0,
153581,1956,lesson_started,2025-10-05T10:09:00,187.0,android
48712,630,lesson_started,2025-07-24T21:37:00,4.0,ios
201676,2595,lesson_completed,2025-10-21T19:39:00,135.0,android
88354,1140,app_opened,2025-08-21T01:09:00,,android
8764,111,signup,2025-06-09T11:14:00,,ios
231123,3015,lesson_started,2025-11-01T09:55:00,166.0,android
172290,2183,streak_extended,2025-10-18T19:15:00,,android
74444,976,lesson_started,2025-09-08T17:17:00,73.0,ios
239906,3188,app_opened,2025-11-19T16:29:00,,ios
172462,2186,lesson_completed,2025-10-10T00:21:00,75.0,ios
234666,3083,lesson_started,2025-10-30T16:48:00,75.0,android
62305,827,lesson_completed,2025-07-30T19:33:00,60.0,web
241332,3217,lesson_started,2025-11-29T10:54:00,170.0,android
19009,241,app_opened,2025-07-17T10:58:00,,web
255452,3650,signup,2025-11-18T21:23:00,,android
134562,1717,lesson_started,2025-09-11T12:08:00,158.0,android
168346,2133,streak_extended,2025-10-11T13:38:00,,ios
139863,1786,lesson_started,2025-09-29T09:06:00,84.0,android
157048,1996,streak_extended,2025-09-20T11:01:00,,android
218392,2825,lesson_completed,2025-10-29T14:05:00,160.0,ios
14345,180,lesson_started,2025-07-01T00:42:00,174.0,android
194682,2494,lesson_completed,2025-10-10T04:19:00,168.0,web
198925,2558,lesson_started,2025-10-27T11:37:00,158.0,android
198261,2546,lesson_started,2025-10-16T13:40:00,172.0,android
203195,2614,lesson_completed,2025-11-01T20:45:00,17.0,ios
245618,3313,lesson_completed,2025-11-09T04:23:00,148.0,android
124502,1595,lesson_completed,2025-09-22T04:08:00,118.0,ios
13160,168,lesson_completed,2025-06-23T23:11:00,127.0,ios
237811,3147,lesson_started,2025-11-13T03:35:00,19.0,ios
208358,2678,lesson_completed,2025-11-02T13:11:00,195.0,android
216556,2800,app_opened,2025-11-03T08:44:00,,ios
220376,2851,lesson_completed,2025-10-31T03:02:00,160.0,ios
235630,3103,lesson_started,2025-11-04T23:29:00,82.0,web
176702,2248,lesson_started,2025-10-04T05:08:00,192.0,android
16560,209,app_opened,2025-06-28T03:06:00,,android
68926,907,lesson_started,2025-08-23T10:12:00,140.0,ios
85729,1108,lesson_started,2025-10-02T03:21:00,81.0,ios
81431,1060,lesson_completed,2025-08-14T17:02:00,152.0,ios
89555,1153,lesson_completed,2025-08-16T07:17:00,153.0,android
54742,724,lesson_started,2025-07-19T03:00:00,8.0,ios
14405,181,lesson_completed,2025-06-21T02:58:00,199.0,ios
68240,900,streak_extended,2025-08-08T14:03:00,,web
76862,1006,lesson_started,2025-08-20T14:57:00,44.0,web
154938,1972,app_opened,2025-10-10T10:38:00,,android
182105,2316,lesson_completed,2025-10-18T14:50:00,172.0,android
190009,2421,lesson_started,2025-10-20T03:14:00,69.0,ios
72732,955,lesson_started,2025-08-06T19:13:00,133.0,android
186120,2365,lesson_started,2025-10-10T09:23:00,120.0,android
97739,1256,app_opened,2025-08-29T11:32:00,,ios
24880,319,lesson_started,2025-07-04T10:03:00,28.0,ios
187332,2385,lesson_started,2025-10-04T10:12:00,103.0,web
103935,1328,app_opened,2025-08-28T09:35:00,,ios
184932,2352,lesson_started,2025-10-15T13:17:00,139.0,web
139173,1777,lesson_completed,2025-09-26T16:55:00,26.0,web
63342,839,lesson_started,2025-08-12T05:00:00,28.0,android
253262,3557,lesson_started,2025-11-22T12:19:00,12.0,android
184081,2341,lesson_completed,2025-10-24T06:32:00,3.0,android
16467,208,app_opened,2025-07-16T01:23:00,,ios
172049,2182,lesson_completed,2025-09-30T01:31:00,146.0,android
8344,106,lesson_completed,2025-06-30T06:11:00,108.0,ios
121255,1556,lesson_completed,2025-09-08T19:18:00,172.0,android
244272,3277,lesson_completed,2025-11-09T16:49:00,10.0,web
342,2,lesson_started,2025-06-25T04:15:00,47.0,android
240012,3191,app_opened,2025-11-09T12:40:00,,ios
166239,2111,signup,2025-09-22T08:17:00,,android
247004,3351,lesson_started,2025-11-19T00:12:00,4.0,web
55907,741,lesson_completed,2025-08-06T23:20:00,44.0,android
109904,1409,lesson_completed,2025-09-13T20:30:00,189.0,ios
241655,3222,lesson_completed,2025-11-09T08:37:00,43.0,ios
52739,691,lesson_completed,2025-07-31T14:21:00,115.0,ios
30284,395,lesson_started,2025-07-16T13:16:00,158.0,ios
46217,598,lesson_started,2025-07-12T04:51:00,29.0,ios
234304,3073,lesson_started,2025-11-01T03:41:00,93.0,android
243046,3250,lesson_completed,2025-11-18T14:20:00,80.0,ios
126706,1621,lesson_started,2025-09-22T04:02:00,105.0,ios
231375,3019,lesson_completed,2025-10-27T21:00:00,80.0,android
238360,3158,streak_extended,2025-11-04T20:47:00,,android
102766,1314,lesson_started,2025-09-04T20:07:00,47.0,android
161693,2053,streak_extended,2025-10-08T03:20:00,,web
101003,1293,signup,2025-08-17T19:50:00,,ios
144284,1839,streak_extended,2025-09-17T05:40:00,,web
241852,3227,lesson_completed,2025-11-04T16:20:00,37.0,ios
130474,1667,streak_extended,2025-09-26T10:08:00,,ios
212046,2729,lesson_started,2025-10-21T08:44:00,8.0,ios
218512,2826,streak_extended,2025-11-02T03:23:00,,ios
243318,3256,lesson_started,2025-11-10T21:18:00,82.0,ios
54315,715,lesson_completed,2025-08-20T21:03:00,188.0,android
46709,607,lesson_started,2025-07-21T19:58:00,19.0,ios
219091,2835,lesson_started,2025-11-01T00:29:00,21.0,ios
65512,866,lesson_started,2025-08-17T06:10:00,108.0,ios
80490,1049,lesson_completed,2025-08-09T06:19:00,89.0,ios
90068,1161,lesson_started,2025-08-29T11:34:00,53.0,android
24683,316,lesson_completed,2025-07-11T12:02:00,187.0,android
176379,2245,lesson_completed,2025-10-05T05:28:00,42.0,
78165,1016,streak_extended,2025-08-20T02:43:00,,ios
50117,651,lesson_started,2025-07-25T04:57:00,76.0,web
56885,751,lesson_started,2025-07-30T16:31:00,24.0,android
39718,515,app_opened,2025-07-27T05:31:00,,ios
113609,1464,lesson_started,2025-09-19T10:14:00,40.0,ios
87364,1126,streak_extended,2025-08-21T01:13:00,,ios
23352,294,streak_extended,2025-06-26T22:04:00,,ios
158620,2016,lesson_started,2025-10-05T10:45:00,171.0,web
145396,1854,lesson_completed,2025-09-22T22:12:00,4.0,ios
26245,341,lesson_started,2025-07-21T16:46:00,42.0,android
209437,2695,lesson_started,2025-10-21T01:20:00,91.0,web
148878,1903,app_opened,2025-09-20T16:11:00,,android
157567,2003,lesson_completed,2025-09-23T19:42:00,48.0,ios
75098,983,streak_extended,2025-08-08T15:45:00,,ios
149322,1908,lesson_started,2025-09-25T13:46:00,126.0,ios
6751,86,streak_extended,2025-07-02T07:59:00,,android
15256,194,lesson_completed,2025-06-19T15:35:00,1.0,android
188973,2406,app_opened,2025-10-15T03:24:00,,ios
50615,654,streak_extended,2025-07-23T05:20:00,,ios
204367,2625,lesson_started,2025-11-07T02:10:00,15.0,ios
38234,493,app_opened,2025-07-23T17:10:00,,web
257542,3784,lesson_completed,2025-11-23T01:32:00,41.0,android
15242,194,lesson_started,2025-06-15T15:36:00,52.0,ios
177820,2263,lesson_completed,2025-10-12T22:12:00,111.0,android
42660,550,app_opened,2025-07-17T11:04:00,,android
29366,379,lesson_started,2025-07-10T08:49:00,50.0,ios
171768,2178,lesson_completed,2025-10-07T19:18:00,31.0,ios
55983,742,app_opened,2025-07-28T13:44:00,,android
97025,1249,lesson_completed,2025-08-19T18:48:00,31.0,android
158290,2012,lesson_started,2025-10-28T08:06:00,22.0,
136064,1733,streak_extended,2025-09-15T20:06:00,,ios
120149,1543,lesson_completed,2025-09-05T04:58:00,149.0,
229589,2991,lesson_started,2025-11-05T11:32:00,160.0,ios
